,State_Code,State_Name,Crash_ID,Count_Non_Motorists,Count_Vehicles_Total,Count_Vehicle_Forms,Count_PVH_Involved,Count_Occupants_MV,City_Name,Month_Name,Day_of_Month,Day_of_Week,Crash_Hour,Crash_Minute,Area_Rural_Urban,Road_Functional_Class,On_NHS_Road,Latitude,Longitude,Intersection_Type,Light_Condition,Weather_Condition,Notif_Hour,Notif_Minute,Arrival_Hour,Arrival_Minute,Hospital_Hour,Hospital_Minute,Fatalities_Count,Clean_Light_Condition,Clean_Weather_Condition,Total_Killed,Total_Alive,Fatal_Seats_List,Killed_Restraint_List,Any_Driver_Drinking,Total_Drinking_Drivers,Driver_License_Category,Driver_Max_Prev_Accident_Count,Driver_Max_Prev_Speeding_Count,Max_Driver_Age,Min_Driver_Age,Driver_Sex_List,Total_Exceeding_Limit_Vehicles,Total_Too_Fast_Vehicles,Max_Vehicle_Type_Severity_5,Max_Vehicle_Damage_Rank,Max_Harmful_Event_Severity,Crash_Road_Surface_Condition,Crash_Horizontal_Alignment,Crash_Vertical_Profile,Crash_Impairment_Category,Crash_Vehicle_Defect
1452,4,Arizona,40523,0,2,2,0,2,GOODYEAR,July,19,Wednesday,21,30,Urban,Medium Speed (Collector),No,33.43927778,-112.3925,Complex/Circle,Dark - Lighted,Clear,9:00pm-9:59pm,19,9:00pm-9:59pm,19,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,21.0,18.0,"['Female', 'Male']",1,0,5,4,5,Dry,Straight,Level,Lowest,No
1453,4,Arizona,40524,0,2,2,0,2,PHOENIX,May,31,Wednesday,7,40,Urban,Medium Speed (Collector),No,33.48909444,-112.2378,Simple Junction,Daylight,Clear,7:00am-7:59am,43,7:00am-7:59am,47,8:00am-8:59am,13,1,Daylight,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,39.0,33.0,"['Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
1454,4,Arizona,40525,0,2,2,0,5,WILLIAMS,May,31,Wednesday,8,48,Rural,High Speed (Arterial),Yes,35.21609444,-112.39113333,Non-Intersection,Daylight,Clear,8:00am-8:59am,51,9:00am-9:59am,8,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,4,['Rear_Seat'],['None_Used'],0,0,Valid,0.0,1.0,31.0,28.0,"['Male', 'Male']",0,0,4,4,5,Dry,Straight,Level,Medium,No
1455,4,Arizona,40526,1,1,1,0,2,BULLHEAD CITY,May,31,Wednesday,18,8,Urban,High Speed (Arterial),Yes,35.03079167,-114.59795833,Non-Intersection,Daylight,Clear,6:00pm-6:59pm,8,6:00pm-6:59pm,10,7:00pm-7:59pm,10,1,Daylight,Clear,0,2,[],[],0,0,Valid,0.0,0.0,18.0,18.0,['Female'],0,0,2,2,4,Dry,Straight,Level,Lowest,No
1456,4,Arizona,40527,0,2,2,0,2,TUCSON,May,11,Thursday,19,44,Urban,Low Speed (Local),No,32.17742222,-110.83236944,Complex/Circle,Dusk,Clear,7:00pm-7:59pm,44,7:00pm-7:59pm,49,Unknown,Unknown EMS Hospital Arrival Time,1,Twilight,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,2.0,56.0,22.0,"['Female', 'Male']",0,0,5,4,5,Dry,Straight,Level,Lowest,No
1457,4,Arizona,40528,0,3,3,0,3,MARICOPA WELLS,June,4,Sunday,20,24,Urban,Medium Speed (Collector),No,33.05840278,-112.00478333,Non-Intersection,Dark - Not Lighted,Clear,8:00pm-8:59pm,26,8:00pm-8:59pm,31,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,2,['Driver'],['None_Used'],1,1,Valid,0.0,1.0,45.0,25.0,"['Male', 'Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
1458,4,Arizona,40529,0,2,2,0,2,APACHE JUNCTION,June,18,Sunday,19,51,Urban,Medium Speed (Collector),No,33.45001944,-111.56341389,Non-Intersection,Dusk,Clear,7:00pm-7:59pm,50,8:00pm-8:59pm,3,8:00pm-8:59pm,40,1,Twilight,Clear,1,1,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,52.0,43.0,"['Male', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
1459,4,Arizona,40530,0,2,2,0,2,PHOENIX,June,19,Monday,2,48,Urban,High Speed (Arterial),Yes,33.36068056,-111.969475,Non-Intersection,Dark - Lighted,Clear,2:00am-2:59am,51,3:00am-3:59am,1,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,60.0,57.0,"['Male', 'Male']",0,0,5,3,5,Dry,Straight,Level,Lowest,No
1460,4,Arizona,40531,0,2,2,0,3,SAN TAN VALLEY,June,23,Friday,18,53,Urban,Medium Speed (Collector),No,33.18253889,-111.58226944,Complex/Circle,Daylight,Clear,6:00pm-6:59pm,56,7:00pm-7:59pm,0,Unknown,Unknown EMS Hospital Arrival Time,2,Daylight,Clear,2,1,"['Driver', 'Front_Passenger']","['Shoulder_Lapbelt', 'Shoulder_Lapbelt']",1,1,Valid,0.0,3.0,65.0,31.0,"['Male', 'Male']",1,0,3,4,5,Dry,Curve,Level,Lowest,No
1461,4,Arizona,40532,0,1,1,0,1,GOLDEN VALLEY,July,17,Monday,11,24,Rural,High Speed (Arterial),Yes,34.97945,-114.14092778,Non-Intersection,Daylight,Clear,11:00am-11:59am,25,11:00am-11:59am,51,1:00pm-1:59pm,19,1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,2.0,0.0,70.0,70.0,['Male'],1,0,2,4,3,Dry,Straight,Level,Lowest,No
1462,4,Arizona,40533,0,4,4,0,7,GLENDALE,July,20,Thursday,11,4,Urban,High Speed (Arterial),Yes,33.66687778,-112.22513889,Non-Intersection,Daylight,Clear,11:00am-11:59am,7,11:00am-11:59am,10,11:00am-11:59am,42,1,Daylight,Clear,1,6,['Rear_Seat'],['Shoulder_Lapbelt'],0,0,Valid,0.0,1.0,80.0,20.0,"['Female', 'Female', 'Female', 'Female']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
1463,4,Arizona,40534,0,1,1,0,1,TONOPAH,July,21,Friday,19,44,Rural,Medium Speed (Collector),No,33.335625,-112.74739722,Non-Intersection,Dusk,Clear,7:00pm-7:59pm,44,8:00pm-8:59pm,2,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Twilight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,59.0,59.0,['Male'],1,0,3,4,3,Dry,Straight,Level,Lowest,No
1464,4,Arizona,40535,0,2,2,0,4,PHOENIX,July,22,Saturday,2,52,Urban,High Speed (Arterial),Yes,33.64040556,-112.06542778,Complex/Circle,Dark - Lighted,Clear,2:00am-2:59am,55,2:00am-2:59am,56,3:00am-3:59am,25,1,Dark - Lighted,Clear,1,2,['Rear_Seat'],['Shoulder_Lapbelt'],0,0,Invalid,0.0,0.0,998.0,54.0,"['Other', 'Female']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
1465,4,Arizona,40536,1,1,1,0,1,APACHE JUNCTION,July,22,Saturday,18,39,Urban,Medium Speed (Collector),No,33.41518889,-111.55123889,Non-Intersection,Daylight,Clear,6:00pm-6:59pm,40,6:00pm-6:59pm,44,6:00pm-6:59pm,50,1,Daylight,Clear,0,0,[],[],0,0,Invalid,0.0,0.0,998.0,998.0,['Other'],0,0,1,0,4,Dry,Curve,Level,Lowest,No
1466,4,Arizona,40537,0,2,2,0,3,TEMPE,July,22,Saturday,18,52,Urban,High Speed (Arterial),Yes,33.41766111,-111.89114444,Non-Intersection,Daylight,Clear,6:00pm-6:59pm,52,6:00pm-6:59pm,57,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,2,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,46.0,33.0,"['Male', 'Male']",1,0,5,4,5,Dry,Straight,Level,Lowest,No
1467,4,Arizona,40538,0,3,2,1,4,TUCSON,July,24,Monday,11,30,Urban,High Speed (Arterial),No,32.23622222,-110.87311389,Complex/Circle,Daylight,Clear,11:00am-11:59am,30,11:00am-11:59am,35,Unknown,Unknown EMS Hospital Arrival Time,2,Daylight,Clear,2,2,"['Driver', 'Front_Passenger']","['Shoulder_Lapbelt', 'Shoulder_Lapbelt']",0,0,Valid,0.0,1.0,81.0,39.0,"['Female', 'Male']",2,0,3,4,5,Dry,Straight,Level,Lowest,No
1468,4,Arizona,40539,0,1,1,0,1,FORT MOHAVE,July,25,Tuesday,18,36,Urban,Low Speed (Local),No,35.01770278,-114.60604722,Non-Intersection,Daylight,Not Reported,6:00pm-6:59pm,39,6:00pm-6:59pm,45,6:00pm-6:59pm,51,1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,2.0,48.0,48.0,['Male'],1,0,5,4,3,Dry,Straight,Level,Lowest,No
1469,4,Arizona,40540,0,2,2,0,4,KAIBITO,July,28,Friday,17,12,Rural,Medium Speed (Collector),No,36.66178611,-111.24830278,Non-Intersection,Daylight,Cloudy,5:00pm-5:59pm,12,5:00pm-5:59pm,20,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Reduced Visibility,1,3,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,61.0,32.0,"['Male', 'Female']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
1470,4,Arizona,40541,0,1,1,0,1,BAGDAD,July,29,Saturday,4,43,Rural,High Speed (Arterial),Yes,34.43453611,-113.25565833,Non-Intersection,Dark - Not Lighted,Clear,4:00am-4:59am,49,5:00am-5:59am,25,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,47.0,47.0,['Male'],0,0,4,4,3,Dry,Curve,Grade/Hillcrest,Lowest,No
1471,4,Arizona,40542,0,1,1,0,1,GILBERT,July,29,Saturday,12,35,Urban,Medium Speed (Collector),No,33.38377222,-111.72787222,Non-Intersection,Daylight,Clear,12:00pm-12:59pm,38,12:00pm-12:59pm,42,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,67.0,67.0,['Male'],1,0,5,4,3,Dry,Straight,Level,Lowest,No
1472,4,Arizona,40543,0,1,1,0,1,YUCCA,July,30,Sunday,20,14,Rural,High Speed (Arterial),Yes,34.78431667,-114.17507222,Non-Intersection,Dark - Not Lighted,Clear,8:00pm-8:59pm,18,8:00pm-8:59pm,44,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,39.0,39.0,['Male'],0,0,3,4,3,Dry,Straight,Level,Lowest,No
1473,4,Arizona,40544,2,3,2,1,2,NEW RIVER,July,28,Friday,20,54,Rural,High Speed (Arterial),Yes,34.00960278,-112.13508611,Non-Intersection,Dark - Not Lighted,Cloudy,9:00pm-9:59pm,5,9:00pm-9:59pm,8,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Reduced Visibility,1,1,['Driver'],['None_Used'],0,0,Valid,1.0,0.0,64.0,29.0,"['Male', 'Male']",1,0,5,4,5,Dry,Straight,Level,Lowest,No
1474,4,Arizona,40545,0,2,2,0,3,PHOENIX,September,1,Friday,2,1,Urban,High Speed (Arterial),Yes,33.49490833,-112.20317778,Complex/Circle,Dark - Lighted,Rain,2:00am-2:59am,4,2:00am-2:59am,8,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Rain/Wind/Minor,1,1,['Front_Passenger'],['None_Used'],0,0,Invalid,0.0,1.0,47.0,40.0,"['Male', 'Male']",1,0,3,4,5,Wet/Standing Water,Straight,Level,Lowest,No
1475,4,Arizona,40546,0,2,2,0,5,BULLHEAD CITY,September,1,Friday,10,9,Urban,Medium Speed (Collector),No,35.09364722,-114.54525556,Simple Junction,Daylight,Clear,10:00am-10:59am,11,10:00am-10:59am,17,10:00am-10:59am,31,2,Daylight,Clear,2,3,"['Driver', 'Front_Passenger']","['Shoulder_Lapbelt', 'Shoulder_Lapbelt']",0,0,Valid,0.0,0.0,84.0,33.0,"['Female', 'Female']",0,0,3,4,5,Dry,Straight,Grade/Hillcrest,Lowest,No
1476,4,Arizona,40547,0,1,1,0,1,FOREST LAKES ESTATES,September,1,Friday,15,19,Rural,Low Speed (Local),No,34.40555,-110.81299167,Non-Intersection,Daylight,Clear,3:00pm-3:59pm,19,3:00pm-3:59pm,37,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,29.0,29.0,['Male'],1,0,5,2,3,Loose/Unpaved,Straight,Level,Lowest,No
1477,4,Arizona,40548,0,2,2,0,3,PHOENIX,September,20,Wednesday,17,19,Urban,Medium Speed (Collector),No,33.62888333,-112.13371389,Complex/Circle,Dark - Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,1,2,['Front_Passenger'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,42.0,30.0,"['Male', 'Female']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
1478,4,Arizona,40549,0,2,2,0,3,PHOENIX,September,2,Saturday,1,20,Urban,Medium Speed (Collector),No,33.36968333,-112.13480833,Non-Intersection,Dark - Not Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,26.0,20.0,"['Female', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
1479,4,Arizona,40550,0,2,2,0,3,Sedona,September,3,Sunday,0,28,Rural,High Speed (Arterial),Yes,34.71481667,-111.77829167,Non-Intersection,Dark - Not Lighted,Cloudy,0:00am-0:59am,29,0:00am-0:59am,31,Unknown,Unknown EMS Hospital Arrival Time,2,Dark - Unlighted,Reduced Visibility,2,1,"['Driver', 'Driver']","['Shoulder_Lapbelt', 'None_Used']",0,0,Valid,0.0,1.0,36.0,17.0,"['Male', 'Male']",0,0,3,4,5,Wet/Standing Water,Straight,Level,Lowest,No
1480,4,Arizona,40551,1,1,1,0,3,PHOENIX,September,3,Sunday,2,22,Urban,High Speed (Arterial),Yes,33.47736944,-112.1691,Non-Intersection,Dark - Lighted,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Clear,0,3,[],[],1,1,Valid,0.0,1.0,47.0,47.0,['Female'],0,0,3,3,4,Dry,Straight,Level,Lowest,No
1481,4,Arizona,40552,0,2,2,0,3,HACKBERRY,September,3,Sunday,18,34,Rural,Medium Speed (Collector),No,35.40357222,-113.76494722,Non-Intersection,Daylight,Clear,6:00pm-6:59pm,34,6:00pm-6:59pm,41,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,2,['Driver'],['None_Used'],0,0,Valid,1.0,0.0,72.0,59.0,"['Male', 'Male']",1,0,5,4,5,Dry,Straight,Level,Lowest,No
1482,4,Arizona,40553,1,1,1,0,1,MESA,September,5,Tuesday,5,50,Urban,Medium Speed (Collector),No,33.41561667,-111.70192222,Complex/Circle,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,0,1,[],[],0,0,Valid,0.0,1.0,24.0,24.0,['Female'],0,0,2,3,4,Dry,Straight,Level,Lowest,No
1483,4,Arizona,40554,0,1,1,0,1,FLAGSTAFF,September,5,Tuesday,15,59,Rural,High Speed (Arterial),Yes,35.071475,-111.682575,Non-Intersection,Daylight,Clear,4:00pm-4:59pm,2,4:00pm-4:59pm,8,4:00pm-4:59pm,20,1,Daylight,Clear,1,0,['Driver'],['None_Used'],1,1,Valid,0.0,0.0,60.0,60.0,['Male'],0,0,5,4,2,Dry,Curve,Grade/Hillcrest,Lowest,No
1484,4,Arizona,40555,1,2,2,0,3,WILLIAMS,September,6,Wednesday,19,35,Rural,High Speed (Arterial),Yes,35.27008611,-112.14902778,Non-Intersection,Dark - Not Lighted,Clear,7:00pm-7:59pm,35,7:00pm-7:59pm,49,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,0,3,[],[],0,0,Valid,0.0,0.0,55.0,52.0,"['Male', 'Male']",1,0,3,3,4,Dry,Straight,Level,Lowest,No
1485,4,Arizona,40556,0,2,2,0,2,SAINT JOHNS,September,4,Monday,23,35,Rural,Medium Speed (Collector),No,34.47040556,-109.39276111,Simple Junction,Dark - Not Lighted,Clear,11:00pm-11:59pm,35,11:00pm-11:59pm,45,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Unlighted,Clear,1,1,['Driver'],['Lapbelt_Only'],0,0,Valid,0.0,0.0,70.0,31.0,"['Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
1486,4,Arizona,40557,0,1,1,0,1,SAN TAN VALLEY,September,7,Thursday,15,32,Urban,Medium Speed (Collector),No,33.18869444,-111.61695556,Non-Intersection,Daylight,Clear,3:00pm-3:59pm,35,3:00pm-3:59pm,42,4:00pm-4:59pm,27,1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,38.0,38.0,['Male'],0,0,3,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
1487,4,Arizona,40558,1,1,1,0,1,TUCSON,September,8,Friday,6,16,Urban,High Speed (Arterial),No,32.29154722,-110.950025,Complex/Circle,Dawn,Clear,6:00am-6:59am,16,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Twilight,Clear,0,1,[],[],0,0,Valid,0.0,0.0,58.0,58.0,['Male'],1,0,3,3,4,Dry,Straight,Level,Lowest,No
1488,4,Arizona,40559,0,2,2,0,2,FLAGSTAFF,July,28,Friday,22,36,Urban,High Speed (Arterial),Yes,35.23510556,-111.57480556,Non-Intersection,Dark - Lighted,Clear,10:00pm-10:59pm,39,10:00pm-10:59pm,44,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Lighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,52.0,44.0,"['Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
1489,4,Arizona,40560,0,2,2,0,3,PHOENIX,July,29,Saturday,0,32,Urban,High Speed (Arterial),Yes,33.64221111,-112.06543333,Non-Intersection,Dark - Lighted,Clear,0:00am-0:59am,33,0:00am-0:59am,36,0:00am-0:59am,49,1,Dark - Lighted,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],0,0,Invalid,0.0,1.0,60.0,23.0,"['Male', 'Male']",1,0,4,4,5,Dry,Straight,Level,Lowest,No
1490,4,Arizona,40561,0,2,2,0,3,NEW RIVER,July,29,Saturday,3,45,Rural,High Speed (Arterial),Yes,33.92753611,-112.14173333,Non-Intersection,Dark - Not Lighted,Clear,3:00am-3:59am,51,4:00am-4:59am,0,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,2,['Driver'],['None_Used'],0,0,Invalid,0.0,0.0,30.0,23.0,"['Male', 'Male']",1,0,4,4,5,Dry,Straight,Level,Lowest,No
1491,4,Arizona,40562,0,2,2,0,2,STRAWBERRY,July,29,Saturday,10,8,Rural,Medium Speed (Collector),No,34.41990833,-111.50108333,Non-Intersection,Daylight,Clear,10:00am-10:59am,8,10:00am-10:59am,18,11:00am-11:59am,38,1,Daylight,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,71.0,29.0,"['Male', 'Male']",1,0,5,4,5,Dry,Curve,Grade/Hillcrest,Lowest,No
1492,4,Arizona,40563,1,1,1,0,1,MESA,July,24,Monday,14,18,Urban,Medium Speed (Collector),No,33.39381389,-111.68356389,Non-Intersection,Daylight,Cloudy,2:00pm-2:59pm,18,2:00pm-2:59pm,21,2:00pm-2:59pm,44,1,Daylight,Reduced Visibility,0,1,[],[],0,0,Valid,0.0,0.0,51.0,51.0,['Male'],0,0,2,3,4,Dry,Straight,Level,Lowest,No
1493,4,Arizona,40564,0,4,4,0,4,MESA,July,26,Wednesday,11,31,Urban,Medium Speed (Collector),No,33.45185833,-111.73601111,Complex/Circle,Daylight,Clear,11:00am-11:59am,32,11:00am-11:59am,37,12:00pm-12:59pm,10,1,Daylight,Clear,1,3,['Driver'],['Shoulder_Lapbelt'],0,0,Invalid,0.0,0.0,64.0,29.0,"['Male', 'Male', 'Male', 'Male']",1,0,3,4,5,Dry,Straight,Level,Lowest,No
1494,4,Arizona,40565,0,4,4,0,5,MESA,August,1,Tuesday,12,23,Urban,High Speed (Arterial),Yes,33.38658333,-111.74522222,Non-Intersection,Daylight,Cloudy,12:00pm-12:59pm,26,12:00pm-12:59pm,29,12:00pm-12:59pm,41,1,Daylight,Reduced Visibility,1,4,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,1.0,2.0,72.0,36.0,"['Female', 'Male', 'Female', 'Male']",0,0,3,4,5,Dry,Straight,Level,Lowest,No
1495,4,Arizona,40566,0,2,2,0,7,ORO VALLEY,August,2,Wednesday,8,22,Urban,High Speed (Arterial),Yes,32.36620556,-110.96955556,Complex/Circle,Daylight,Clear,8:00am-8:59am,23,8:00am-8:59am,27,8:00am-8:59am,50,2,Daylight,Clear,2,5,"['Driver', 'Front_Passenger']","['None_Used', 'Shoulder_Lapbelt']",0,0,Valid,0.0,1.0,60.0,36.0,"['Female', 'Male']",3,0,3,4,5,Dry,Straight,Level,Lowest,No
1496,4,Arizona,40567,0,2,2,0,3,PHOENIX,August,2,Wednesday,15,52,Urban,Medium Speed (Collector),No,33.57137222,-112.05672778,Complex/Circle,Daylight,Clear,3:00pm-3:59pm,54,4:00pm-4:59pm,3,4:00pm-4:59pm,10,1,Daylight,Clear,1,2,['Driver'],['Shoulder_Lapbelt'],0,0,Valid,0.0,0.0,47.0,20.0,"['Female', 'Male']",0,0,4,4,5,Dry,Straight,Level,Lowest,No
1497,4,Arizona,40568,0,2,2,0,2,GOLD CANYON,August,5,Saturday,19,49,Rural,High Speed (Arterial),No,33.19571111,-111.34954167,Non-Intersection,Dark - Not Lighted,Clear,8:00pm-8:59pm,1,8:00pm-8:59pm,40,Not Applicable (Not Transported),Not Applicable (Not Transported),2,Dark - Unlighted,Clear,2,0,"['Driver', 'Driver']","['Shoulder_Lapbelt', 'Shoulder_Lapbelt']",1,2,Valid,0.0,2.0,44.0,33.0,"['Female', 'Male']",0,0,2,4,3,Dry,Straight,Level,Lowest,No
1498,4,Arizona,40569,2,1,1,0,0,TUCSON,August,6,Sunday,5,2,Urban,High Speed (Arterial),Yes,32.13408611,-110.96552222,Non-Intersection,Dark - Lighted,Clear,5:00am-5:59am,2,5:00am-5:59am,10,Unknown,Unknown EMS Hospital Arrival Time,1,Dark - Lighted,Clear,0,0,[],[],0,0,Valid,0.0,0.0,49.0,34.0,Other,0,0,1,3,4,Dry,Straight,Level,Lowest,No
1499,4,Arizona,40570,0,1,1,0,1,LITCHFIELD PARK,August,6,Sunday,7,41,Urban,High Speed (Arterial),Yes,33.54832222,-112.41789444,Non-Intersection,Daylight,Clear,7:00am-7:59am,41,7:00am-7:59am,54,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,0,['Driver'],['Shoulder_Lapbelt'],1,1,Valid,0.0,0.0,32.0,32.0,['Male'],1,0,2,4,3,Dry,Straight,Level,Lowest,No
1500,4,Arizona,40572,0,2,2,0,2,PHOENIX,June,9,Friday,10,43,Urban,High Speed (Arterial),Yes,33.72668333,-112.00845278,Complex/Circle,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Unknown,Unknown EMS Hospital Arrival Time,1,Daylight,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,68.0,64.0,"['Male', 'Male']",1,0,5,3,5,Dry,Straight,Level,Lowest,No
1501,4,Arizona,40573,0,2,2,0,3,PHOENIX,March,15,Wednesday,20,35,Urban,Medium Speed (Collector),No,33.45123333,-112.12185,Complex/Circle,Dark - Lighted,Rain,8:00pm-8:59pm,36,8:00pm-8:59pm,40,8:00pm-8:59pm,56,1,Dark - Lighted,Rain/Wind/Minor,1,2,['Driver'],['None_Used'],1,1,Invalid,0.0,0.0,23.0,17.0,"['Male', 'Male']",0,0,3,4,5,Wet/Standing Water,Straight,Level,Lowest,No
1502,4,Arizona,40574,0,3,3,0,3,PHOENIX,May,24,Wednesday,16,53,Urban,Medium Speed (Collector),No,33.40732778,-111.98379722,Non-Intersection,Daylight,Clear,Unknown,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Daylight,Clear,1,2,['Driver'],['None_Used'],0,0,Valid,0.0,1.0,70.0,23.0,"['Male', 'Female', 'Male']",1,0,5,4,5,Dry,Straight,Level,Lowest,No
1503,4,Arizona,40575,0,1,1,0,1,GOODYEAR,May,30,Tuesday,15,50,Urban,Medium Speed (Collector),No,33.45330278,-112.4171,Simple Junction,Daylight,Clear,3:00pm-3:59pm,51,3:00pm-3:59pm,57,4:00pm-4:59pm,42,1,Daylight,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,19.0,19.0,['Male'],1,0,2,4,3,Dry,Curve,Level,Lowest,Yes
1504,4,Arizona,40576,0,2,2,0,2,TUCSON,June,28,Wednesday,21,15,Urban,High Speed (Arterial),No,32.17473611,-111.05961667,Non-Intersection,Dark - Not Lighted,Clear,9:00pm-9:59pm,17,9:00pm-9:59pm,29,Not Applicable (Not Transported),Not Applicable (Not Transported),1,Dark - Unlighted,Clear,1,1,['Driver'],['None_Used'],0,0,Valid,0.0,2.0,35.0,20.0,"['Female', 'Male']",1,0,3,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
1505,4,Arizona,40577,0,1,1,0,1,PAYSON,August,6,Sunday,21,45,Rural,High Speed (Arterial),Yes,34.16883611,-111.335575,Non-Intersection,Dark - Not Lighted,Clear,9:00pm-9:59pm,46,9:00pm-9:59pm,52,0:00am-0:59am,0,1,Dark - Unlighted,Clear,1,0,['Driver'],['None_Used'],0,0,Valid,0.0,0.0,53.0,53.0,['Male'],1,0,2,4,3,Dry,Straight,Grade/Hillcrest,Lowest,No
1506,4,Arizona,40578,1,1,1,0,1,TUCSON,August,7,Monday,2,0,Urban,High Speed (Arterial),No,32.26434444,-110.90990833,Non-Intersection,Dark - Not Lighted,Clear,1:00am-1:59am,55,2:00am-2:59am,0,2:00am-2:59am,13,1,Dark - Unlighted,Clear,0,1,[],[],0,0,Valid,0.0,0.0,36.0,36.0,['Male'],0,0,2,3,4,Dry,Straight,Level,Lowest,No
